epsilon = 0.3
learning_rate = 0.05
discount_rate = 0.99
lambda = 0.5

T = 0.1
step,SARSA,Q_learning,double_Q_learning,QV_learning,std_SARSA,std_Q,std_double_Q,std_QV
2515,22,21,14,14,0,0,0,0
2516,36,8,19,20,0,0,0,0
2517,17,22,8,16,0,0,0,0
2518,29,7,8,5,0,0,0,0
2519,27,4,12,17,0,0,0,0
2520,58,20,21,12,0,0,0,0
2521,49,12,7,20,0,0,0,0
2522,51,20,18,23,0,0,0,0
2523,19,13,20,19,0,0,0,0
2524,2,17,18,2,0,0,0,0
2525,36,14,8,19,0,0,0,0
2526,36,20,11,22,0,0,0,0
2527,42,10,18,18,0,0,0,0
2528,62,14,12,11,0,0,0,0
2529,27,16,12,8,0,0,0,0
2530,58,19,11,21,0,0,0,0
2531,21,18,20,18,0,0,0,0
2532,30,21,13,16,0,0,0,0
2533,20,13,10,10,0,0,0,0
2534,58,3,11,10,0,0,0,0
2535,37,9,15,10,0,0,0,0
2536,36,8,4,20,0,0,0,0
2537,45,3,14,19,0,0,0,0
2538,16,6,18,7,0,0,0,0
2539,24,13,19,10,0,0,0,0
2540,50,6,13,16,0,0,0,0
2541,19,8,13,9,0,0,0,0
2542,21,18,20,11,0,0,0,0
2543,18,19,11,10,0,0,0,0
2544,51,19,8,20,0,0,0,0
2545,24,11,12,10,0,0,0,0
2546,55,9,21,23,0,0,0,0
2547,16,12,15,17,0,0,0,0
2548,42,8,13,19,0,0,0,0
2549,32,7,15,13,0,0,0,0
2550,40,8,21,16,0,0,0,0
2551,17,15,21,18,0,0,0,0
2552,35,19,12,10,0,0,0,0
2553,17,18,21,17,0,0,0,0
2554,30,10,21,5,0,0,0,0
2555,36,11,13,20,0,0,0,0
2556,7,18,17,21,0,0,0,0
2557,25,11,9,18,0,0,0,0
2558,23,22,10,16,0,0,0,0
2559,17,11,16,20,0,0,0,0
2560,22,12,10,12,0,0,0,0
2561,56,11,5,19,0,0,0,0
2562,37,18,11,11,0,0,0,0
2563,61,20,22,16,0,0,0,0
2564,15,19,13,12,0,0,0,0
2565,9,21,6,5,0,0,0,0
2566,17,20,21,15,0,0,0,0
2567,23,21,18,9,0,0,0,0
2568,20,7,18,13,0,0,0,0
2569,46,14,16,22,0,0,0,0
2570,27,5,22,9,0,0,0,0
2571,18,18,19,10,0,0,0,0
2572,35,5,11,17,0,0,0,0
2573,13,21,12,21,0,0,0,0
2574,17,7,9,19,0,0,0,0
2575,45,17,17,24,0,0,0,0
2576,9,13,8,5,0,0,0,0
2577,14,4,22,16,0,0,0,0
2578,36,12,15,14,0,0,0,0
2579,49,10,10,22,0,0,0,0
2580,40,14,13,13,0,0,0,0
2581,29,11,19,19,0,0,0,0
2582,24,8,10,11,0,0,0,0
2583,37,13,17,14,0,0,0,0
2584,10,9,8,19,0,0,0,0
2585,61,15,8,20,0,0,0,0
2586,24,16,15,18,0,0,0,0
2587,23,15,9,12,0,0,0,0
2588,30,18,12,20,0,0,0,0
2589,67,19,13,8,0,0,0,0
2590,76,8,17,3,0,0,0,0
2591,29,21,7,9,0,0,0,0
2592,63,10,21,11,0,0,0,0
2593,19,18,17,10,0,0,0,0
2594,11,18,19,18,0,0,0,0
2595,16,11,20,9,0,0,0,0
2596,43,17,13,12,0,0,0,0
2597,33,20,8,13,0,0,0,0
2598,41,12,17,13,0,0,0,0
2599,37,19,9,12,0,0,0,0
2600,45,18,21,9,0,0,0,0
2601,19,5,12,10,0,0,0,0
2602,46,17,18,10,0,0,0,0
2603,26,13,9,8,0,0,0,0
2604,13,12,21,9,0,0,0,0
2605,32,19,5,9,0,0,0,0
2606,21,20,22,14,0,0,0,0
2607,49,9,16,5,0,0,0,0
2608,15,16,11,17,0,0,0,0
2609,51,9,17,10,0,0,0,0
2610,2,10,3,15,0,0,0,0
2611,38,21,11,10,0,0,0,0
2612,26,17,16,19,0,0,0,0
2613,12,20,18,15,0,0,0,0
2614,23,10,16,19,0,0,0,0
2615,24,20,20,16,0,0,0,0
2616,30,14,16,15,0,0,0,0
2617,79,16,8,12,0,0,0,0
2618,45,19,20,12,0,0,0,0
2619,39,20,21,22,0,0,0,0
2620,31,10,11,11,0,0,0,0
2621,30,11,16,8,0,0,0,0
2622,17,12,8,19,0,0,0,0
2623,16,13,14,7,0,0,0,0
2624,39,20,9,18,0,0,0,0
2625,32,20,19,9,0,0,0,0
2626,18,21,14,20,0,0,0,0
2627,31,16,17,21,0,0,0,0
2628,53,2,20,14,0,0,0,0
2629,20,14,21,10,0,0,0,0
2630,70,9,3,10,0,0,0,0
2631,22,14,9,20,0,0,0,0
2632,26,20,8,13,0,0,0,0
2633,34,10,11,20,0,0,0,0
2634,21,18,13,12,0,0,0,0
2635,40,7,12,17,0,0,0,0
2636,37,9,18,11,0,0,0,0
2637,34,16,21,20,0,0,0,0
2638,16,9,19,6,0,0,0,0
2639,47,19,18,20,0,0,0,0
2640,51,20,21,15,0,0,0,0
2641,26,13,18,22,0,0,0,0
2642,11,3,20,5,0,0,0,0
2643,18,18,14,20,0,0,0,0
2644,45,13,18,16,0,0,0,0
2645,44,13,22,18,0,0,0,0
2646,36,11,5,19,0,0,0,0
2647,40,20,12,22,0,0,0,0
2648,42,7,22,19,0,0,0,0
2649,15,13,12,21,0,0,0,0
2650,26,12,14,19,0,0,0,0
2651,20,9,9,21,0,0,0,0
2652,59,5,12,10,0,0,0,0
2653,52,19,19,17,0,0,0,0
2654,50,7,8,11,0,0,0,0
2655,68,14,11,19,0,0,0,0
2656,5,11,9,10,0,0,0,0
2657,22,8,17,15,0,0,0,0
2658,31,17,13,10,0,0,0,0
2659,39,9,13,15,0,0,0,0
2660,10,14,22,12,0,0,0,0
2661,47,4,20,17,0,0,0,0
2662,53,10,10,21,0,0,0,0
2663,6,7,18,18,0,0,0,0
2664,15,12,5,10,0,0,0,0
2665,81,20,9,10,0,0,0,0
2666,17,21,18,14,0,0,0,0
2667,70,11,2,13,0,0,0,0
2668,77,20,18,11,0,0,0,0
2669,39,17,20,18,0,0,0,0
2670,21,19,17,7,0,0,0,0
2671,20,10,17,9,0,0,0,0
2672,27,6,12,22,0,0,0,0
2673,34,11,12,20,0,0,0,0
2674,36,6,9,17,0,0,0,0
2675,86,20,11,10,0,0,0,0
2676,78,16,9,9,0,0,0,0
2677,40,10,12,11,0,0,0,0
2678,26,19,21,8,0,0,0,0
2679,52,2,2,16,0,0,0,0
2680,10,18,10,20,0,0,0,0
2681,33,9,13,10,0,0,0,0
2682,63,14,18,10,0,0,0,0
2683,9,11,11,9,0,0,0,0
2684,18,18,3,11,0,0,0,0
2685,24,18,8,21,0,0,0,0
2686,20,12,20,20,0,0,0,0
2687,42,12,10,20,0,0,0,0
2688,44,21,11,9,0,0,0,0
2689,48,20,12,18,0,0,0,0
2690,39,16,15,22,0,0,0,0
2691,38,2,10,21,0,0,0,0
2692,9,10,9,12,0,0,0,0
2693,59,17,13,11,0,0,0,0
2694,36,20,13,21,0,0,0,0
2695,22,22,20,12,0,0,0,0
2696,20,9,9,11,0,0,0,0
2697,13,18,12,9,0,0,0,0
2698,72,14,11,19,0,0,0,0
2699,15,20,12,22,0,0,0,0
2700,47,19,16,20,0,0,0,0
2701,11,20,18,9,0,0,0,0
2702,51,16,21,18,0,0,0,0
2703,2,10,13,20,0,0,0,0
2704,10,17,13,12,0,0,0,0
2705,44,20,6,21,0,0,0,0
2706,23,15,17,11,0,0,0,0
2707,28,21,19,20,0,0,0,0
2708,15,23,18,16,0,0,0,0
2709,40,22,20,20,0,0,0,0
2710,49,20,21,11,0,0,0,0
2711,43,11,7,21,0,0,0,0
2712,63,13,9,21,0,0,0,0
2713,26,16,14,13,0,0,0,0
2714,46,11,19,19,0,0,0,0
2715,87,15,17,22,0,0,0,0
2716,57,19,12,4,0,0,0,0
2717,43,17,13,18,0,0,0,0
2718,69,4,14,8,0,0,0,0
2719,19,10,14,12,0,0,0,0
2720,24,8,9,21,0,0,0,0
2721,19,18,9,20,0,0,0,0
2722,45,8,13,22,0,0,0,0
2723,26,9,11,20,0,0,0,0
2724,57,18,20,12,0,0,0,0
2725,24,13,18,10,0,0,0,0
2726,29,13,16,15,0,0,0,0
2727,47,12,12,19,0,0,0,0
2728,26,6,8,7,0,0,0,0
2729,18,21,19,10,0,0,0,0
2730,24,2,14,8,0,0,0,0
2731,47,12,8,15,0,0,0,0
2732,27,20,13,7,0,0,0,0
2733,10,10,17,9,0,0,0,0
2734,16,11,21,9,0,0,0,0
2735,102,12,3,9,0,0,0,0
2736,24,19,5,18,0,0,0,0
2737,53,9,11,10,0,0,0,0
2738,56,23,8,22,0,0,0,0
2739,54,16,8,14,0,0,0,0
2740,19,8,18,15,0,0,0,0
2741,18,11,12,15,0,0,0,0
2742,50,11,16,19,0,0,0,0
2743,10,21,12,19,0,0,0,0
2744,24,13,13,23,0,0,0,0
2745,21,15,14,21,0,0,0,0
2746,27,18,20,11,0,0,0,0
2747,37,19,19,21,0,0,0,0
2748,54,23,20,13,0,0,0,0
2749,18,11,9,10,0,0,0,0
2750,14,15,19,2,0,0,0,0
2751,16,18,12,21,0,0,0,0
2752,19,11,13,18,0,0,0,0
2753,46,22,6,17,0,0,0,0
2754,19,17,16,6,0,0,0,0
2755,2,21,8,19,0,0,0,0
2756,30,19,16,12,0,0,0,0
2757,35,12,15,22,0,0,0,0
2758,36,10,7,7,0,0,0,0
2759,15,9,9,20,0,0,0,0
2760,33,11,12,14,0,0,0,0
2761,69,9,20,23,0,0,0,0
2762,27,14,18,12,0,0,0,0
2763,19,19,19,13,0,0,0,0
2764,19,5,20,20,0,0,0,0
2765,27,11,21,12,0,0,0,0
2766,28,9,9,12,0,0,0,0
2767,33,9,19,20,0,0,0,0
2768,56,12,20,12,0,0,0,0
2769,31,13,7,4,0,0,0,0
2770,4,11,17,11,0,0,0,0
2771,57,5,19,16,0,0,0,0
2772,58,10,19,18,0,0,0,0
2773,7,12,13,12,0,0,0,0
2774,45,5,19,10,0,0,0,0
2775,8,15,12,13,0,0,0,0
2776,44,16,21,17,0,0,0,0
2777,13,9,17,12,0,0,0,0
2778,17,8,19,9,0,0,0,0
2779,49,18,10,20,0,0,0,0
2780,72,18,11,21,0,0,0,0
2781,22,11,16,18,0,0,0,0
2782,51,11,11,18,0,0,0,0
2783,62,21,14,20,0,0,0,0
2784,52,21,18,18,0,0,0,0
2785,28,16,12,13,0,0,0,0
2786,16,14,9,20,0,0,0,0
2787,58,17,9,23,0,0,0,0
2788,57,16,17,21,0,0,0,0
2789,25,13,20,8,0,0,0,0
2790,53,22,22,12,0,0,0,0
2791,21,13,14,23,0,0,0,0
2792,23,8,17,19,0,0,0,0
2793,51,18,9,13,0,0,0,0
2794,44,10,16,9,0,0,0,0
2795,49,16,10,10,0,0,0,0
2796,22,13,21,12,0,0,0,0
2797,44,21,12,14,0,0,0,0
2798,48,18,11,11,0,0,0,0
2799,52,14,7,8,0,0,0,0
2800,38,14,13,22,0,0,0,0
2801,61,12,21,13,0,0,0,0
2802,47,19,22,18,0,0,0,0
2803,66,16,9,10,0,0,0,0
2804,24,20,15,20,0,0,0,0
2805,14,11,12,14,0,0,0,0
2806,9,17,12,23,0,0,0,0
2807,43,11,11,11,0,0,0,0
2808,14,15,3,9,0,0,0,0
2809,52,19,15,18,0,0,0,0
2810,46,11,11,10,0,0,0,0
2811,35,18,13,10,0,0,0,0
2812,31,10,19,8,0,0,0,0
2813,21,20,12,10,0,0,0,0
2814,68,11,18,12,0,0,0,0
2815,14,3,21,22,0,0,0,0
2816,13,27,17,21,0,0,0,0
2817,26,10,11,13,0,0,0,0
2818,42,19,22,9,0,0,0,0
2819,43,9,12,13,0,0,0,0
2820,17,16,17,23,0,0,0,0
2821,47,8,22,11,0,0,0,0
2822,54,19,3,11,0,0,0,0
2823,80,9,10,19,0,0,0,0
2824,48,10,3,5,0,0,0,0
2825,65,12,18,20,0,0,0,0
2826,48,12,9,8,0,0,0,0
2827,53,18,20,12,0,0,0,0
2828,49,6,21,19,0,0,0,0
2829,70,11,12,14,0,0,0,0
2830,2,16,21,21,0,0,0,0
2831,32,19,22,15,0,0,0,0
2832,58,11,11,11,0,0,0,0
2833,22,11,7,13,0,0,0,0
2834,46,13,19,22,0,0,0,0
2835,57,9,7,12,0,0,0,0
2836,37,10,13,18,0,0,0,0
2837,51,12,10,20,0,0,0,0
2838,73,21,13,11,0,0,0,0
2839,28,17,17,15,0,0,0,0
2840,48,20,20,15,0,0,0,0
2841,19,10,15,18,0,0,0,0
2842,46,4,10,3,0,0,0,0
2843,53,19,5,19,0,0,0,0
2844,33,16,11,11,0,0,0,0
2845,2,13,16,8,0,0,0,0
2846,23,10,7,21,0,0,0,0
2847,60,19,13,19,0,0,0,0
2848,23,8,19,11,0,0,0,0
2849,43,9,11,20,0,0,0,0
2850,38,12,20,10,0,0,0,0
2851,28,11,13,10,0,0,0,0
2852,40,16,10,8,0,0,0,0
2853,51,12,17,18,0,0,0,0
2854,19,2,17,3,0,0,0,0
2855,41,11,13,10,0,0,0,0
2856,10,10,9,22,0,0,0,0
2857,35,10,12,22,0,0,0,0
2858,10,13,13,16,0,0,0,0
2859,60,17,12,18,0,0,0,0
2860,17,8,18,13,0,0,0,0
2861,20,3,13,15,0,0,0,0
2862,64,15,13,18,0,0,0,0
2863,63,11,7,11,0,0,0,0
2864,25,17,14,14,0,0,0,0
2865,24,18,21,8,0,0,0,0
2866,25,14,12,17,0,0,0,0
2867,68,9,18,12,0,0,0,0
2868,23,12,8,17,0,0,0,0
2869,20,21,12,15,0,0,0,0
2870,28,10,14,3,0,0,0,0
2871,30,7,17,12,0,0,0,0
2872,28,23,17,13,0,0,0,0
2873,52,21,14,14,0,0,0,0
2874,35,10,11,17,0,0,0,0
2875,22,8,12,9,0,0,0,0
2876,61,10,8,20,0,0,0,0
2877,20,7,7,9,0,0,0,0
2878,46,16,3,17,0,0,0,0
2879,59,19,17,20,0,0,0,0
2880,39,8,16,10,0,0,0,0
2881,41,19,12,5,0,0,0,0
2882,38,20,22,19,0,0,0,0
2883,58,9,12,19,0,0,0,0
2884,36,10,21,20,0,0,0,0
2885,30,18,19,10,0,0,0,0
2886,57,5,11,9,0,0,0,0
2887,42,13,18,11,0,0,0,0
2888,23,18,21,7,0,0,0,0
2889,19,17,18,9,0,0,0,0
2890,65,12,2,11,0,0,0,0
2891,41,12,12,15,0,0,0,0
2892,18,17,19,2,0,0,0,0
2893,21,22,17,8,0,0,0,0
2894,62,12,19,10,0,0,0,0
2895,50,2,15,17,0,0,0,0
2896,46,7,22,14,0,0,0,0
2897,46,18,19,10,0,0,0,0
2898,47,13,11,23,0,0,0,0
2899,65,8,18,9,0,0,0,0
2900,21,12,10,16,0,0,0,0
2901,25,4,19,21,0,0,0,0
2902,21,8,6,16,0,0,0,0
2903,32,12,4,17,0,0,0,0
2904,31,17,7,10,0,0,0,0
2905,25,18,4,12,0,0,0,0
2906,20,14,16,20,0,0,0,0
2907,68,2,8,9,0,0,0,0
2908,18,18,13,8,0,0,0,0
2909,34,8,22,20,0,0,0,0
2910,50,9,4,11,0,0,0,0
2911,32,17,17,12,0,0,0,0
2912,22,9,17,21,0,0,0,0
2913,32,7,13,10,0,0,0,0
2914,64,10,15,16,0,0,0,0
2915,48,16,10,11,0,0,0,0
2916,39,11,10,11,0,0,0,0
2917,64,21,16,12,0,0,0,0
2918,32,10,13,3,0,0,0,0
2919,36,20,10,13,0,0,0,0
2920,25,19,18,7,0,0,0,0
2921,55,10,20,19,0,0,0,0
2922,47,9,15,12,0,0,0,0
2923,87,4,21,20,0,0,0,0
2924,18,9,14,7,0,0,0,0
2925,32,3,12,11,0,0,0,0
2926,70,21,12,17,0,0,0,0
2927,85,23,18,20,0,0,0,0
2928,47,14,11,17,0,0,0,0
2929,33,20,4,5,0,0,0,0
2930,41,18,11,23,0,0,0,0
2931,47,3,14,19,0,0,0,0
2932,66,21,10,9,0,0,0,0
2933,50,21,10,14,0,0,0,0
2934,33,10,9,17,0,0,0,0
2935,14,12,16,11,0,0,0,0
2936,52,13,20,14,0,0,0,0
2937,63,8,22,16,0,0,0,0
2938,24,12,17,18,0,0,0,0
2939,33,10,20,12,0,0,0,0
2940,61,11,16,2,0,0,0,0
2941,33,8,19,16,0,0,0,0
2942,24,20,19,10,0,0,0,0
2943,31,19,22,12,0,0,0,0
2944,28,4,20,11,0,0,0,0
2945,36,8,19,21,0,0,0,0
2946,50,12,16,11,0,0,0,0
2947,11,18,13,17,0,0,0,0
2948,28,13,5,17,0,0,0,0
2949,72,16,3,20,0,0,0,0
2950,21,9,20,8,0,0,0,0
2951,20,10,14,22,0,0,0,0
2952,47,8,21,16,0,0,0,0
2953,14,12,11,20,0,0,0,0
2954,53,5,20,17,0,0,0,0
2955,43,20,20,19,0,0,0,0
2956,43,12,19,12,0,0,0,0
2957,43,12,10,16,0,0,0,0
2958,13,20,11,14,0,0,0,0
2959,61,18,7,20,0,0,0,0
2960,22,10,7,17,0,0,0,0
2961,23,12,12,16,0,0,0,0
2962,2,16,3,9,0,0,0,0
2963,48,14,12,21,0,0,0,0
2964,26,18,21,10,0,0,0,0
2965,17,11,16,10,0,0,0,0
2966,62,9,7,16,0,0,0,0
2967,52,11,13,19,0,0,0,0
2968,44,20,9,12,0,0,0,0
2969,1029,12,12,18,0,0,0,0
2970,45,18,12,11,0,0,0,0
2971,42,20,13,2,0,0,0,0
2972,37,16,12,17,0,0,0,0
2973,19,10,10,7,0,0,0,0
2974,62,20,12,20,0,0,0,0
2975,22,13,21,3,0,0,0,0
2976,57,15,18,21,0,0,0,0
2977,25,13,19,13,0,0,0,0
2978,53,11,21,19,0,0,0,0
2979,27,19,19,13,0,0,0,0
2980,10,10,15,10,0,0,0,0
2981,19,12,8,3,0,0,0,0
2982,37,19,7,20,0,0,0,0
2983,18,11,8,9,0,0,0,0
2984,60,6,15,7,0,0,0,0
2985,56,17,17,12,0,0,0,0
2986,37,13,9,20,0,0,0,0
2987,42,12,10,11,0,0,0,0
2988,37,13,10,20,0,0,0,0
2989,37,12,14,12,0,0,0,0
2990,35,20,19,17,0,0,0,0
2991,47,20,18,15,0,0,0,0
2992,29,18,19,2,0,0,0,0
2993,48,7,14,11,0,0,0,0
2994,32,13,18,11,0,0,0,0
2995,33,15,9,11,0,0,0,0
2996,44,4,20,14,0,0,0,0
2997,24,8,11,17,0,0,0,0
2998,48,19,16,12,0,0,0,0
2999,21,17,12,18,0,0,0,0
3000,68,14,14,12,0,0,0,0
3001,31,15,18,17,0,0,0,0
3002,47,11,13,16,0,0,0,0
3003,62,21,13,10,0,0,0,0
3004,44,14,12,20,0,0,0,0
3005,33,19,12,8,0,0,0,0
3006,7,21,20,16,0,0,0,0
3007,39,18,17,12,0,0,0,0
3008,24,19,21,17,0,0,0,0
3009,12,21,12,7,0,0,0,0
3010,106,19,10,14,0,0,0,0
3011,26,5,14,19,0,0,0,0
3012,63,13,19,9,0,0,0,0
3013,11,22,14,21,0,0,0,0
3014,17,7,19,9,0,0,0,0
3015,37,19,19,19,0,0,0,0
3016,45,19,14,10,0,0,0,0
3017,65,19,9,12,0,0,0,0
3018,49,14,19,16,0,0,0,0
3019,47,20,7,17,0,0,0,0
3020,12,11,4,10,0,0,0,0
3021,17,19,3,7,0,0,0,0
3022,35,12,10,22,0,0,0,0
3023,77,21,9,22,0,0,0,0
3024,37,17,10,20,0,0,0,0
3025,44,13,20,16,0,0,0,0
3026,86,18,14,16,0,0,0,0
3027,70,9,4,17,0,0,0,0
3028,51,8,19,12,0,0,0,0
3029,25,19,19,19,0,0,0,0
3030,67,14,3,18,0,0,0,0
3031,70,12,10,14,0,0,0,0
3032,18,8,18,21,0,0,0,0
3033,24,22,10,20,0,0,0,0
3034,14,12,18,8,0,0,0,0
3035,48,14,21,9,0,0,0,0
3036,85,11,18,12,0,0,0,0
3037,22,22,19,15,0,0,0,0
3038,65,10,18,17,0,0,0,0
3039,26,18,8,18,0,0,0,0
3040,13,18,17,5,0,0,0,0
3041,48,10,18,20,0,0,0,0
3042,10,12,2,8,0,0,0,0
3043,27,23,12,10,0,0,0,0
3044,54,21,11,17,0,0,0,0
3045,79,17,15,15,0,0,0,0
3046,27,20,18,20,0,0,0,0
3047,11,15,19,17,0,0,0,0
3048,74,20,21,4,0,0,0,0
3049,45,19,10,21,0,0,0,0
3050,43,10,17,13,0,0,0,0
3051,32,12,15,14,0,0,0,0
3052,20,17,9,20,0,0,0,0
3053,39,12,19,10,0,0,0,0
3054,27,15,11,6,0,0,0,0
3055,87,14,21,8,0,0,0,0
3056,44,12,16,8,0,0,0,0
3057,127,12,14,14,0,0,0,0
3058,64,5,14,9,0,0,0,0
3059,51,11,14,12,0,0,0,0
3060,87,17,19,18,0,0,0,0
3061,2,17,22,20,0,0,0,0
3062,64,9,12,14,0,0,0,0
3063,2,22,11,12,0,0,0,0
3064,31,19,15,12,0,0,0,0
3065,32,18,14,18,0,0,0,0
3066,29,17,19,20,0,0,0,0
3067,34,12,12,18,0,0,0,0
3068,40,11,21,12,0,0,0,0
3069,26,12,21,16,0,0,0,0
3070,15,20,21,15,0,0,0,0
3071,50,14,11,7,0,0,0,0
3072,16,10,11,22,0,0,0,0
3073,59,9,21,21,0,0,0,0
3074,32,18,8,18,0,0,0,0
3075,32,20,14,10,0,0,0,0
3076,50,9,20,3,0,0,0,0
3077,17,10,17,10,0,0,0,0
3078,60,19,16,11,0,0,0,0
3079,22,9,20,12,0,0,0,0
3080,40,21,19,19,0,0,0,0
3081,2,9,10,20,0,0,0,0
3082,38,11,21,18,0,0,0,0
3083,10,21,20,11,0,0,0,0
3084,28,10,14,13,0,0,0,0
3085,58,11,19,22,0,0,0,0
3086,62,17,11,18,0,0,0,0
3087,23,10,19,11,0,0,0,0
3088,18,19,19,12,0,0,0,0
3089,60,18,7,10,0,0,0,0
3090,57,11,20,21,0,0,0,0
3091,11,20,20,12,0,0,0,0
3092,35,20,15,10,0,0,0,0
3093,24,21,19,2,0,0,0,0
3094,20,10,12,19,0,0,0,0
3095,32,12,19,12,0,0,0,0
3096,20,11,19,20,0,0,0,0
3097,32,15,13,13,0,0,0,0
3098,24,10,20,9,0,0,0,0
3099,24,6,12,14,0,0,0,0
3100,44,9,5,16,0,0,0,0
3101,41,15,17,10,0,0,0,0
3102,15,9,11,19,0,0,0,0
3103,40,22,14,10,0,0,0,0
3104,58,18,11,9,0,0,0,0
3105,30,19,11,11,0,0,0,0
3106,45,10,20,18,0,0,0,0
3107,50,6,18,12,0,0,0,0
3108,24,14,12,11,0,0,0,0
3109,46,20,16,7,0,0,0,0
3110,71,14,13,16,0,0,0,0
3111,46,9,19,19,0,0,0,0
3112,35,12,7,10,0,0,0,0
3113,19,23,18,19,0,0,0,0
3114,28,10,9,20,0,0,0,0
3115,25,17,5,16,0,0,0,0
3116,38,16,20,13,0,0,0,0
3117,98,22,10,15,0,0,0,0
3118,23,20,19,9,0,0,0,0
3119,34,19,22,15,0,0,0,0
3120,3,18,17,5,0,0,0,0
3121,27,3,17,19,0,0,0,0
3122,11,4,9,18,0,0,0,0
3123,41,10,7,20,0,0,0,0
3124,42,20,17,17,0,0,0,0
3125,23,15,22,20,0,0,0,0
3126,15,14,21,19,0,0,0,0
3127,80,17,9,11,0,0,0,0
3128,33,18,9,11,0,0,0,0
3129,17,18,8,21,0,0,0,0
3130,34,2,7,16,0,0,0,0
3131,31,13,16,13,0,0,0,0
3132,51,21,8,8,0,0,0,0
3133,25,16,22,3,0,0,0,0
3134,45,10,19,16,0,0,0,0
3135,14,12,9,12,0,0,0,0
3136,31,11,13,18,0,0,0,0
3137,51,16,11,16,0,0,0,0
3138,43,20,17,14,0,0,0,0
3139,45,10,20,16,0,0,0,0
3140,39,19,12,7,0,0,0,0
3141,36,18,18,10,0,0,0,0
3142,21,11,17,21,0,0,0,0
3143,18,17,7,5,0,0,0,0
3144,61,18,20,18,0,0,0,0
3145,41,15,20,11,0,0,0,0
3146,20,20,13,22,0,0,0,0
3147,23,8,17,13,0,0,0,0
3148,30,22,14,20,0,0,0,0
3149,21,12,9,10,0,0,0,0
3150,70,20,14,15,0,0,0,0
3151,30,17,16,15,0,0,0,0
3152,36,14,19,21,0,0,0,0
3153,30,10,10,20,0,0,0,0
3154,15,12,20,19,0,0,0,0
3155,60,13,13,18,0,0,0,0
3156,59,10,7,11,0,0,0,0
3157,43,12,13,15,0,0,0,0
3158,19,18,19,19,0,0,0,0
3159,6,20,2,9,0,0,0,0
3160,45,21,22,11,0,0,0,0
3161,27,19,15,9,0,0,0,0
3162,40,4,14,9,0,0,0,0
3163,38,9,22,21,0,0,0,0
3164,57,8,19,12,0,0,0,0
3165,71,15,12,10,0,0,0,0
3166,23,19,13,22,0,0,0,0
3167,59,17,9,20,0,0,0,0
3168,20,13,10,12,0,0,0,0
3169,34,21,9,8,0,0,0,0
3170,47,17,7,15,0,0,0,0
3171,29,14,15,4,0,0,0,0
3172,48,7,16,10,0,0,0,0
3173,56,18,21,3,0,0,0,0
3174,51,18,12,10,0,0,0,0
3175,16,14,12,20,0,0,0,0
3176,17,11,19,10,0,0,0,0
3177,32,10,7,21,0,0,0,0
3178,28,21,15,14,0,0,0,0
3179,24,14,7,17,0,0,0,0
3180,54,13,17,11,0,0,0,0
3181,54,5,10,15,0,0,0,0
3182,20,13,14,10,0,0,0,0
3183,17,11,16,12,0,0,0,0
3184,32,11,14,16,0,0,0,0
3185,32,6,15,15,0,0,0,0
3186,63,10,13,15,0,0,0,0
3187,36,10,22,14,0,0,0,0
3188,12,11,21,17,0,0,0,0
3189,21,16,12,12,0,0,0,0
3190,70,20,7,3,0,0,0,0
3191,42,21,20,18,0,0,0,0
3192,70,12,18,18,0,0,0,0
3193,49,7,11,12,0,0,0,0
3194,49,12,11,16,0,0,0,0
3195,47,12,20,10,0,0,0,0
3196,20,20,18,11,0,0,0,0
3197,65,12,10,9,0,0,0,0
3198,37,20,13,10,0,0,0,0
3199,18,12,8,10,0,0,0,0
3200,46,14,14,10,0,0,0,0
3201,43,12,7,5,0,0,0,0
3202,43,20,21,13,0,0,0,0
3203,47,10,17,21,0,0,0,0
3204,54,18,17,19,0,0,0,0
3205,78,14,9,5,0,0,0,0
3206,14,14,10,10,0,0,0,0
3207,23,18,21,20,0,0,0,0
3208,14,13,3,18,0,0,0,0
3209,17,20,12,15,0,0,0,0
3210,28,10,19,10,0,0,0,0
3211,28,3,21,11,0,0,0,0
3212,49,14,13,18,0,0,0,0
3213,41,10,13,18,0,0,0,0
3214,15,15,18,20,0,0,0,0
3215,48,13,6,14,0,0,0,0
3216,42,17,5,15,0,0,0,0
3217,38,13,17,16,0,0,0,0
3218,30,11,13,16,0,0,0,0
3219,66,13,14,15,0,0,0,0
3220,36,17,19,13,0,0,0,0
3221,25,9,6,3,0,0,0,0
3222,17,16,14,17,0,0,0,0
3223,15,7,10,17,0,0,0,0
3224,17,8,7,19,0,0,0,0
3225,36,14,20,17,0,0,0,0
3226,33,16,4,15,0,0,0,0
3227,81,14,15,11,0,0,0,0
3228,12,21,15,11,0,0,0,0
3229,32,18,19,10,0,0,0,0
3230,59,21,11,11,0,0,0,0
3231,45,20,19,4,0,0,0,0
3232,20,15,19,19,0,0,0,0
3233,37,20,4,13,0,0,0,0
3234,22,3,19,13,0,0,0,0
3235,50,7,6,11,0,0,0,0
3236,23,15,17,21,0,0,0,0
3237,55,12,10,14,0,0,0,0
3238,57,9,12,11,0,0,0,0
3239,28,21,11,4,0,0,0,0
3240,30,16,15,20,0,0,0,0
3241,49,17,21,19,0,0,0,0
3242,28,12,18,11,0,0,0,0
3243,44,18,22,9,0,0,0,0
3244,19,19,7,17,0,0,0,0
3245,30,13,18,18,0,0,0,0
